user_id,name,email,phone,signup_date,city_id,device_type,preferred_payment_mode,wallet_balance,referral_code,referred_by_user_id,rating,is_active,total_rides,last_ride_date
USR000919,Hredhaan Basak,hredhaanbasak30@yahoo.com,1311178619,2023-04-20,PUNE,Android,Debit Card,73.99,REF0908VX,,4.5,1,6,2023-09-23
USR000920,Chatura Goel,chatura_goel@rediffmail.com,5354120122,2025-08-21,BLR,Android,Wallet,67.38,REF0254TC,,4.76,1,8,2025-10-30
USR000921,Omisha Bedi,omisha_bedi1997@icloud.com,3259479507,2026-07-07,BLR,iOS,Credit Card,86.47,REF7595DA,,4.99,0,10,2026-07-14
USR000922,Kai Sheth,kai_sheth@rediffmail.com,0310064934,2021-09-16,DEL,iOS,UPI,95.8,REF4071WC,,4.91,1,8,2022-02-12
USR000923,Jonathan Balay,jonathanbalay1982@hotmail.com,9411849135,2022-05-10,CHN,Android,Debit Card,150.05,REF0391AR,,4.67,1,6,2024-03-29
USR000924,Kashvi Oak,kashvioak@gmail.com,1006799006,2026-02-09,KOL,iOS,Wallet,332.32,REF9928WW,USR000489,4.36,1,5,2026-03-15
USR000925,Reva Sood,reva.sood30@hotmail.com,8423394495,2023-01-28,AMD,iOS,Debit Card,71.32,REF9680EI,,4.83,1,7,2025-12-04
USR000926,Naksh Natt,naksh.natt@rediffmail.com,5017365426,2023-11-27,JAI,iOS,Debit Card,102.63,REF3006FD,,4.72,1,13,2024-10-18
USR000927,Darsh Grover,darsh_grover29@outlook.com,5110090605,2024-03-23,LKO,iOS,UPI,205.14,REF2417IQ,,4.3,0,11,2024-09-08
USR000928,Xavier Atwal,xavier.atwal1981@tcs.com,6732904575,2025-03-24,MUM,Android,Debit Card,115.86,REF3088AG,USR000212,4.63,1,6,2025-12-31
USR000929,Gagan Garg,gagan_garg1983@hdfcbank.com,0336202755,2021-01-14,AMD,Android,Debit Card,158.78,REF9887UK,USR000585,4.64,1,8,2023-06-06
USR000930,Jonathan Agarwal,jonathan.agarwal@hdfcbank.com,2380236219,2021-09-03,AMD,iOS,Wallet,276.85,REF8214DD,USR000886,4.06,1,9,2022-06-10
USR000931,Aayush Pau,aayushpau2002@hotmail.com,8638558819,2025-01-29,MUM,iOS,Credit Card,299.63,REF2158YH,,4.21,1,5,2025-11-07
USR000932,Lakshmi Varughese,lakshmivarughese2000@gmail.com,7893186928,2021-03-20,KOL,Android,Cash,126.62,REF5977KT,,4.26,1,4,2025-12-07
USR000933,Chatresh Char,chatresh_char1986@gmail.com,0028394823,2024-04-15,KOL,Android,Credit Card,378.37,REF9728RV,USR000156,4.16,1,15,2025-08-24
USR000934,Vidhi Mallick,vidhimallick34@wipro.com,1659930202,2025-10-22,HYD,Android,Wallet,69.92,REF2204FR,USR000572,4.57,1,4,2026-02-05
USR000935,Theodore Deep,theodore_deep86@wipro.com,2135302816,2024-07-30,PUNE,iOS,Cash,147.18,REF0304TS,,3.85,1,11,2025-01-30
USR000936,Dakshesh Padmanabhan,dakshesh.padmanabhan@gmail.com,5691983210,2023-01-02,JAI,iOS,Debit Card,95.03,REF5064ZM,USR000116,4.05,1,6,2024-08-12
USR000937,Upasna Misra,upasnamisra@gmail.com,9831043841,2022-10-16,MUM,iOS,Wallet,78.49,REF2916RR,,5.0,1,7,2025-07-02
USR000938,Samaksh Dani,samaksh_dani57@outlook.com,0568566706,2023-11-06,HYD,iOS,UPI,176.77,REF9662JK,,4.15,1,7,2024-10-01
USR000939,Janaki Pathak,janakipathak@wipro.com,4407663493,2022-07-04,AMD,Android,Debit Card,69.01,REF3621KG,,4.41,1,10,2022-10-05
USR000940,Oliver Setty,,2611424362,2026-06-06,LKO,iOS,Credit Card,90.02,REF3965AT,,3.83,1,8,2026-06-07
USR000941,Yutika Varghese,yutika.varghese1992@yahoo.com,9196234199,2025-05-18,PUNE,iOS,Cash,215.69,REF5854RJ,USR000051,4.07,1,12,2026-02-07
USR000942,Krish Manda,krish.manda@tcs.com,5833343031,2021-11-27,PUNE,iOS,Wallet,104.07,REF6433JV,USR000751,5.0,1,12,2023-04-20
USR000943,Amara Pingle,amara.pingle@rediffmail.com,7576945353,2023-09-21,DEL,Android,Debit Card,54.72,REF1587ZB,,3.92,1,2,2025-01-04
USR000944,Yadavi Raja,yadavi.raja1997@gmail.com,2125450809,2021-09-26,CHN,Android,UPI,72.63,REF6597RZ,USR000740,5.0,1,12,2025-09-05
USR000945,Mohini Dhar,mohini.dhar39@yahoo.com,6472130742,2024-04-19,KOL,Android,Cash,57.14,REF5948FV,,3.75,1,5,2026-07-01
USR000946,Jason Mangal,jason_mangal2002@tcs.com,3326145430,2026-06-09,LKO,iOS,Wallet,126.26,REF3591RL,USR000096,4.08,1,7,2026-06-23
USR000947,Upkaar Chawla,upkaar.chawla@icloud.com,7852211587,2021-02-05,AMD,iOS,Debit Card,95.63,REF7963QX,,4.27,0,11,2025-02-07
USR000948,Ati Goda,ati_goda@gmail.com,4701732086,2024-02-28,MUM,iOS,Debit Card,82.44,REF1845KN,USR000646,4.32,0,7,2024-05-23
USR000949,Qushi Ratta,qushi.ratta1990@infosys.com,7014005278,2025-09-13,AMD,Android,UPI,117.31,REF5237DC,,3.22,1,12,2026-01-20
USR000950,Balhaar Bakshi,balhaarbakshi31@hdfcbank.com,1425731609,2025-11-20,DEL,iOS,Credit Card,189.64,REF1055PH,,4.32,1,7,2026-06-11
USR000951,Gabriel Talwar,,3695528620,2024-02-11,MUM,Android,Wallet,116.55,REF4391XN,,4.15,1,12,2025-03-01
USR000952,Joshua Prakash,joshua.prakash2005@icloud.com,2273938992,2021-09-06,BLR,Android,Wallet,92.42,REF9297YP,,4.11,0,6,2022-04-26
USR000953,Irya Kar,iryakar35@infosys.com,1850761087,2025-11-26,JAI,iOS,Wallet,115.78,REF0457SS,USR000121,4.19,1,9,2026-03-17
USR000954,Yashasvi Dutt,yashasvi_dutt67@icloud.com,0712615838,2024-02-29,BLR,Android,Debit Card,130.13,REF0826MF,,4.29,1,13,2024-09-25
USR000955,Adweta Walla,adweta.walla@gmail.com,5742233222,2026-04-02,PUNE,Android,Credit Card,96.05,REF8217QY,,3.88,1,6,2026-07-17
USR000956,Hiral Dube,hiral.dube1991@tcs.com,0629535063,2022-01-20,HYD,Android,Cash,116.12,REF8019SQ,,5.0,0,7,2022-08-01
USR000957,Mekhala Swamy,mekhalaswamy99@tcs.com,7538418520,2022-12-08,DEL,Android,Debit Card,177.08,REF7311ID,USR000934,4.41,1,11,2025-04-28
USR000958,Yashoda Mangat,yashoda.mangat2005@infosys.com,5615470554,2024-09-12,HYD,Android,Cash,35.69,REF1362ZQ,USR000749,3.77,1,6,2025-04-21
USR000959,Amrita Bora,,6409196939,2023-02-24,PUNE,iOS,Cash,176.77,REF9121XF,,3.81,1,5,2025-10-20
USR000960,Darpan Sood,darpan.sood18@rediffmail.com,2620197121,2022-03-20,MUM,Android,Credit Card,141.72,REF5787WZ,USR000896,4.11,1,6,2022-03-20
USR000961,Netra Shere,netra_shere40@tcs.com,8731267731,2022-11-01,CHN,Android,Credit Card,225.31,REF2413KP,,4.68,1,9,2024-12-12
USR000962,Triveni Nori,triveni_nori1983@rediffmail.com,3394319165,2024-05-24,HYD,Android,Debit Card,101.79,REF9227PY,,5.0,1,5,2025-08-14
USR000963,Qabil Kaul,qabilkaul25@gmail.com,1915057644,2021-12-31,DEL,iOS,Wallet,18.73,REF4308RU,,4.44,1,8,2023-12-09
USR000964,Aarav Dey,aarav_dey@infosys.com,4486764979,2021-01-22,HYD,iOS,Debit Card,374.35,REF9747AT,,4.4,1,10,2021-02-02
USR000965,Pooja Bandi,poojabandi4@infosys.com,6355373096,2024-08-18,CHN,iOS,Wallet,128.74,REF7416MY,USR000713,4.6,1,9,2025-05-04
USR000966,Farhan Choudhary,farhanchoudhary2002@gmail.com,3530597025,2023-10-02,BLR,iOS,Cash,142.28,REF4969LD,,4.2,1,12,2023-11-10
USR000967,Samuel Sandhu,samuelsandhu1986@infosys.com,9489895965,2021-09-27,MUM,iOS,UPI,160.63,REF5128KD,USR000653,4.2,0,5,2025-09-21
USR000968,Brinda Kant,brinda_kant2001@gmail.com,9169993934,2022-11-13,PUNE,Android,Cash,95.75,REF4663TV,,4.39,1,8,2024-12-02
USR000969,Nimrat Lalla,nimratlalla1985@hdfcbank.com,2309586297,2025-08-17,JAI,Android,Debit Card,118.25,REF4974OK,USR000455,4.46,1,10,2025-09-08
USR000970,Zaid Dugar,zaiddugar12@gmail.com,2021707548,2026-04-12,DEL,iOS,Debit Card,82.42,REF3988LR,,5.0,1,13,2026-04-27
USR000971,Kevin Dass,kevin.dass28@icloud.com,4496461293,2021-07-05,BLR,Android,Credit Card,71.0,REF5346XV,,4.45,1,6,2025-01-08
USR000972,Laban Contractor,laban_contractor@infosys.com,5896359570,2025-01-23,HYD,iOS,Credit Card,277.36,REF9002VW,,4.11,1,5,2025-06-07
USR000973,Advika Patel,advika_patel46@hotmail.com,6631138850,2022-04-08,HYD,iOS,Credit Card,83.37,REF8619NN,USR000303,4.21,1,5,2023-09-21
USR000974,Bahadurjit Kothari,bahadurjit.kothari90@wipro.com,2463104379,2023-12-08,AMD,Android,UPI,72.15,REF3423AK,,4.22,1,10,2025-07-29
USR000975,Lohit Mand,lohit_mand@outlook.com,1774174304,2025-06-19,CHN,Android,Debit Card,139.99,REF6868BC,,4.8,1,6,2026-03-03
USR000976,Champak Gade,champak_gade48@wipro.com,6652752332,2022-06-19,DEL,Android,Cash,274.64,REF3502OI,,4.81,1,9,2023-07-05
USR000977,Krish Narayanan,krish_narayanan@hotmail.com,3030334677,2021-03-11,PUNE,Android,Debit Card,45.23,REF8293AI,,4.39,1,4,2021-03-27
USR000978,Prisha Dhar,prishadhar@outlook.com,5302453012,2023-08-15,JAI,Android,UPI,248.29,REF1167XA,,4.27,1,10,2026-03-06
USR000979,Ayush Kalita,ayushkalita14@outlook.com,8471901722,2024-05-15,PUNE,iOS,Wallet,34.43,REF3984FK,,4.23,1,7,2025-01-09
USR000980,Aashi Shere,aashishere@gmail.com,4619924065,2023-04-01,LKO,Android,Credit Card,168.58,REF2405DC,,4.41,1,6,2024-12-06
USR000981,Manbir Nori,manbir.nori1980@gmail.com,9095668448,2025-06-03,DEL,Android,Debit Card,286.27,REF8387JY,,4.64,1,12,2025-08-14
USR000982,Faraj Grewal,faraj.grewal88@gmail.com,0187803586,2021-12-19,CHN,iOS,UPI,121.94,REF2373OM,USR000879,4.11,1,8,2023-02-08
USR000983,Balendra Kar,balendra_kar@rediffmail.com,9945295171,2022-12-07,MUM,iOS,Cash,52.94,REF9017DF,,5.0,1,8,2024-02-15
USR000984,Zaid Kannan,zaidkannan@hotmail.com,5422162654,2025-04-12,BLR,iOS,Debit Card,29.76,REF2227YV,,4.18,1,9,2026-06-05
USR000985,Rohan Jain,rohan_jain1980@infosys.com,0488789950,2025-02-25,LKO,Android,Credit Card,184.99,REF9633VV,,4.53,1,10,2025-05-27
USR000986,Yashica Palla,yashica_palla@rediffmail.com,7749266329,2026-02-17,MUM,Android,Credit Card,126.62,REF4702AX,,5.0,1,11,2026-02-28
USR000987,Urvi Nagar,urvinagar@hotmail.com,2061658129,2022-09-30,KOL,iOS,UPI,133.59,REF5634LC,USR000978,4.58,1,8,2025-02-09
USR000988,Bhavika Dada,bhavika.dada2000@rediffmail.com,0295596363,2021-07-27,KOL,Android,Credit Card,49.39,REF2059UK,,4.89,1,8,2024-10-15
USR000989,Pranit Basak,pranit_basak65@hdfcbank.com,4980851331,2021-04-22,CHN,iOS,Debit Card,33.02,REF7262NU,,3.48,1,6,2021-12-15
USR000990,Naksh Bhatt,naksh.bhatt20@hdfcbank.com,2154815826,2024-01-01,PUNE,Android,Credit Card,38.78,REF3800RK,,4.63,1,10,2025-06-28
USR000991,Hemang Choudhary,hemang_choudhary1999@hotmail.com,0644200629,2022-02-09,JAI,iOS,Wallet,69.71,REF8687ZT,USR000289,4.4,1,11,2022-05-01
USR000992,Falak Rama,falak_rama1981@gmail.com,1962342192,2022-11-23,CHN,Android,Cash,392.24,REF8778EP,USR000301,4.71,1,4,2024-11-22
USR000993,Dalaja Bhatt,dalaja_bhatt56@icloud.com,4831478911,2021-03-16,JAI,iOS,Credit Card,171.05,REF6221ML,USR000548,4.27,1,6,2021-09-25
USR000994,Gopal Dyal,gopaldyal1992@hdfcbank.com,0366602000,2022-05-15,JAI,iOS,UPI,175.98,REF7972WA,USR000382,3.26,1,10,2022-08-01
USR000995,Ranbir Char,ranbir.char@infosys.com,2438380582,2026-03-15,CHN,iOS,Wallet,113.27,REF5328VM,USR000974,4.36,1,6,2026-05-19
USR000996,Darpan Seshadri,darpan_seshadri@outlook.com,7633283896,2022-09-13,LKO,Android,UPI,133.52,REF6929XN,,4.21,1,6,2025-05-08
USR000997,Ishaan Rau,ishaan_rau85@outlook.com,3684101328,2021-04-04,LKO,iOS,Credit Card,29.36,REF3376VF,,5.0,0,8,2022-10-14
USR000998,Ikshita Grover,ikshitagrover92@infosys.com,7506776106,2025-06-07,PUNE,Android,Credit Card,274.61,REF2339JG,USR000727,4.43,1,8,2025-11-20
USR000999,Amaira Kota,amaira_kota1994@icloud.com,9761781596,2024-05-04,PUNE,iOS,Wallet,160.97,REF5920OI,,4.64,1,4,2024-05-16
USR001000,Widisha Gokhale,widishagokhale@hdfcbank.com,5686295912,2024-11-29,BLR,iOS,Debit Card,77.42,REF9838ST,,4.6,1,6,2026-07-07
USR001001,Hemal Nanda,hemal.nanda1991@rediffmail.com,0742990747,2023-01-27,CHN,iOS,Debit Card,188.35,REF5734NG,,4.1,0,7,2025-09-10
USR001002,Raksha Randhawa,raksha_randhawa@rediffmail.com,8974748599,2025-04-16,DEL,iOS,Cash,237.53,REF2966LT,,4.52,1,8,2025-08-14
USR001003,Isaiah Roy,isaiah_roy71@yahoo.com,8536988164,2021-08-15,LKO,iOS,Credit Card,264.58,REF4641GM,,4.04,1,2,2025-12-02
USR001004,Ojas Varma,ojasvarma1996@tcs.com,1026270664,2024-05-12,CHN,iOS,Debit Card,86.67,REF9804SU,,4.61,1,6,2026-03-23
USR001005,Zayyan Parmer,zayyan_parmer1980@hotmail.com,8983057488,2025-10-26,KOL,iOS,Wallet,122.89,REF8900IL,USR000947,4.85,1,8,2026-06-13
USR001006,Idika Sagar,idikasagar@gmail.com,5000305661,2024-09-05,BLR,Android,Wallet,372.11,REF3997QV,,4.27,1,12,2025-11-07
USR001007,Brinda Chatterjee,brindachatterjee@hdfcbank.com,8467908701,2023-10-28,MUM,iOS,UPI,138.25,REF9953BW,,4.64,1,5,2024-07-09
USR001008,Azaan Chowdhury,azaanchowdhury@outlook.com,0344442990,2025-06-06,KOL,Android,Credit Card,198.28,REF8726PZ,,5.0,1,9,2026-06-11
USR001009,Kavya Gala,kavya_gala@infosys.com,2155996725,2021-03-05,HYD,iOS,Wallet,13.68,REF6745BJ,USR000618,3.86,1,11,2023-08-30
USR001010,Garima Keer,garimakeer53@rediffmail.com,4747648455,2025-11-22,BLR,Android,Wallet,56.68,REF6222HM,,3.76,0,8,2025-12-09
USR001011,Vincent Warrior,vincentwarrior8@hdfcbank.com,1245531290,2023-05-05,CHN,Android,Cash,67.63,REF9396UK,,3.84,1,6,2026-05-02
USR001012,Ekansh Sodhi,ekanshsodhi@hdfcbank.com,2648839585,2023-01-15,KOL,iOS,Wallet,219.68,REF0362QL,,4.56,1,10,2023-08-15
USR001013,Onkar Pal,onkarpal1994@icloud.com,1857591710,2023-04-26,PUNE,Android,Credit Card,160.14,REF5852LL,,5.0,1,6,2024-06-29
USR001014,Aarna Sem,aarnasem@gmail.com,3535247841,2025-03-31,CHN,iOS,Debit Card,154.1,REF5080XT,,4.39,1,9,2025-09-16
USR001015,Ryan Lad,ryanlad82@hdfcbank.com,5378803318,2022-08-14,DEL,Android,Debit Card,63.35,REF7159TS,,4.41,1,10,2024-04-01
USR001016,Qabil Sane,qabil.sane@infosys.com,,2022-08-27,BLR,Android,Credit Card,213.04,REF3611SM,,4.73,1,12,2024-10-21
USR001017,Ira Ghosh,iraghosh1990@hotmail.com,0486251521,2023-01-16,JAI,iOS,Wallet,65.34,REF0878IL,,4.61,1,7,2023-12-30
USR001018,Upkaar Subramanian,,1567344671,2026-03-12,AMD,Android,Cash,461.53,REF7465QN,,3.89,1,4,2026-07-13
USR001019,Dhruv Mukherjee,dhruvmukherjee26@icloud.com,9994664509,2022-12-03,HYD,iOS,Credit Card,146.14,REF7762LZ,USR000285,3.52,1,11,2026-05-02
USR001020,Chanakya Walia,chanakya_walia65@tcs.com,0835211896,2024-07-31,DEL,Android,Credit Card,114.92,REF9990SC,,4.15,1,10,2024-09-02
USR001021,Aradhana Varkey,aradhanavarkey2002@yahoo.com,9572857595,2025-09-30,JAI,Android,UPI,125.35,REF8442PS,,4.48,1,7,2026-06-24
USR001022,Luke Bora,luke.bora@tcs.com,9124883971,2025-01-09,AMD,Android,UPI,52.2,REF8281LD,,3.68,1,11,2025-10-08
USR001023,Falguni Chaudhary,falguni.chaudhary2005@gmail.com,2868112303,2022-03-02,HYD,Android,Cash,103.69,REF7059HT,,4.28,1,8,2024-11-03
USR001024,Yatan Swamy,yatanswamy2@gmail.com,0099217790,2021-08-27,AMD,Android,Wallet,170.91,REF8856IH,USR000556,4.16,1,11,2024-12-16
USR001025,Timothy Prakash,timothyprakash62@wipro.com,0705326011,2023-06-26,HYD,iOS,UPI,146.49,REF5528BB,USR000834,4.54,1,8,2024-12-31
USR001026,Urvi Mohanty,urvi.mohanty63@tcs.com,3609085818,2025-11-12,JAI,Android,Debit Card,3.5,REF9391AP,USR000633,3.87,1,6,2026-04-21
USR001027,Simon Shenoy,simonshenoy@yahoo.com,8736627135,2021-12-01,BLR,Android,Wallet,107.02,REF1045DI,,4.41,1,8,2022-06-12
USR001028,Wyatt Bhasin,wyattbhasin@infosys.com,6154731566,2025-04-12,HYD,Android,Debit Card,285.33,REF8969PN,,4.79,1,7,2025-09-22
USR001029,Jack Chaudhuri,jackchaudhuri2000@rediffmail.com,9028377270,2022-10-26,BLR,Android,Wallet,110.7,REF3979LW,,5.0,1,9,2023-09-14
USR001030,Nimrat Agrawal,nimratagrawal46@icloud.com,8164416101,2022-07-06,HYD,iOS,Wallet,145.75,REF2896XP,,4.58,1,9,2024-03-18
USR001031,Nimrat Lanka,nimratlanka18@gmail.com,3880273042,2024-02-28,KOL,iOS,UPI,461.59,REF9753VI,,4.42,0,7,2025-04-16
USR001032,Adya Lad,adya_lad1997@yahoo.com,9395309690,2022-02-19,HYD,iOS,Debit Card,493.21,REF7636IG,,4.13,1,6,2022-04-08
USR001033,Oscar Ghose,oscarghose@wipro.com,4551358727,2024-06-18,JAI,iOS,Debit Card,200.7,REF6764SW,USR000498,4.85,1,15,2024-11-29
USR001034,Jagdish Cherian,jagdishcherian1988@hotmail.com,4398818738,2026-05-20,AMD,Android,Debit Card,135.31,REF1743BP,,4.53,1,12,2026-06-26
USR001035,Tanish Ravel,tanish_ravel1984@outlook.com,4130909153,2022-08-06,MUM,iOS,Credit Card,402.68,REF7758OU,,3.89,1,4,2023-01-04
USR001036,Kiaan Palla,kiaanpalla@gmail.com,1231905772,2024-02-25,MUM,iOS,Credit Card,248.06,REF8602II,,4.15,1,8,2025-09-06
USR001037,Anita Chaudhry,anita_chaudhry@wipro.com,3810979412,2021-05-20,PUNE,iOS,Wallet,227.69,REF0441BD,,4.06,1,1,2022-08-02
USR001038,Matthew Ramakrishnan,matthew.ramakrishnan1981@hotmail.com,,2022-06-15,CHN,Android,Credit Card,194.0,REF2487BL,USR000842,3.9,1,11,2024-11-06
USR001039,Farhan Tandon,farhantandon@tcs.com,0432611890,2023-06-15,DEL,iOS,Cash,203.11,REF4963LL,,4.08,1,5,2025-04-28
USR001040,Lakshmi Kale,lakshmi_kale36@hdfcbank.com,8672020095,2023-11-18,MUM,iOS,Cash,129.97,REF0346HB,,4.23,1,8,2024-05-31
USR001041,Ronith Rout,ronith_rout1992@outlook.com,,2022-11-08,MUM,Android,Cash,192.62,REF3662EK,,4.47,1,12,2025-10-23
USR001042,Dhriti Balan,dhritibalan1990@icloud.com,2590073971,2025-08-24,KOL,Android,UPI,127.02,REF8900VD,USR000875,4.03,1,5,2025-11-09
USR001043,Samarth Zachariah,samarthzachariah@tcs.com,7167221045,2022-02-15,LKO,iOS,Cash,86.48,REF3072KF,USR000304,4.51,1,4,2023-04-13
USR001044,Ekapad Som,ekapad_som30@gmail.com,3602344225,2021-05-22,PUNE,iOS,Credit Card,462.03,REF4617HK,,3.5,1,16,2022-07-09
USR001045,Tanish Madan,tanish.madan27@infosys.com,4477269032,2026-01-15,AMD,Android,Wallet,207.15,REF2160JV,USR000428,4.18,0,12,2026-04-22
USR001046,Nilima Brar,nilima_brar96@yahoo.com,0245598516,2021-07-10,BLR,Android,Credit Card,164.56,REF6551OI,,4.4,1,11,2022-03-13
USR001047,Ekaja Yadav,ekaja_yadav52@hotmail.com,6498647868,2021-07-05,JAI,iOS,Wallet,126.53,REF0211KQ,USR000230,4.22,0,7,2024-01-26
USR001048,Xiti Vora,,0837819190,2025-09-10,MUM,iOS,Debit Card,95.62,REF6237YD,USR000173,4.37,1,9,2026-03-28
USR001049,Charita Bassi,charita.bassi18@gmail.com,3692353484,2025-02-03,PUNE,Android,Credit Card,29.71,REF7499IF,,4.34,1,8,2025-08-03
USR001050,Jacob Kapur,jacobkapur2003@gmail.com,2202123720,2025-07-02,HYD,iOS,Debit Card,71.2,REF8647CG,,3.79,1,4,2025-09-20
USR001051,Darsh Bail,darsh_bail@gmail.com,3467391900,2026-03-10,MUM,Android,UPI,197.0,REF5503WN,,3.91,1,6,2026-05-27
USR001052,Jagat Ravi,jagatravi@gmail.com,,2025-12-26,AMD,Android,Credit Card,111.54,REF8899FH,,3.68,1,7,2026-01-06
USR001053,Wahab Dewan,wahab_dewan@infosys.com,8979060854,2026-01-12,HYD,Android,Wallet,72.05,REF0091YK,,4.13,1,7,2026-02-09
USR001054,Yash Baria,yash_baria2001@gmail.com,8433611371,2021-01-02,CHN,iOS,Wallet,119.84,REF8186EQ,,4.16,1,10,2022-06-12
USR001055,Aashi Narayan,aashi.narayan1983@rediffmail.com,0340153534,2025-03-14,LKO,Android,Credit Card,18.45,REF1815FQ,USR000266,3.99,1,5,2026-04-30
USR001056,Bhanumati Mahajan,bhanumatimahajan1996@outlook.com,0108240281,2024-06-13,MUM,Android,Credit Card,113.7,REF6607UY,USR000617,5.0,1,6,2025-05-15
USR001057,Aarav Dixit,aaravdixit@yahoo.com,5817452735,2021-09-27,PUNE,iOS,Debit Card,189.15,REF8223GC,,3.34,1,10,2024-12-26
USR001058,Anay Anand,anay_anand2000@rediffmail.com,1828518161,2021-01-30,BLR,Android,Credit Card,97.21,REF3642OW,USR000661,4.92,1,10,2021-02-22
USR001059,Ishwar Balay,ishwar_balay44@hotmail.com,3046600128,2022-03-16,AMD,iOS,Cash,108.54,REF2559BS,,4.76,1,9,2026-05-19
USR001060,Parth Iyer,parth_iyer@tcs.com,5120485076,2023-09-26,JAI,iOS,UPI,297.23,REF3827FB,,4.08,1,7,2025-08-27
USR001061,Dalaja Goel,dalaja_goel@tcs.com,4601915305,2022-04-11,AMD,Android,UPI,108.48,REF6534TY,,4.21,1,8,2023-12-07
USR001062,Inaya Sama,inayasama1996@gmail.com,2251272670,2025-08-07,JAI,Android,Credit Card,154.33,REF7347JQ,,3.63,1,9,2025-11-28
USR001063,Michael De,michael.de@wipro.com,6878494771,2023-12-23,JAI,Android,Cash,207.08,REF8666WS,,3.76,1,8,2024-08-14
USR001064,Nitara Chopra,nitara.chopra52@tcs.com,4223543404,2024-07-23,LKO,Android,Credit Card,74.41,REF2903XA,,3.33,1,9,2026-04-08
USR001065,Gayathri Sant,gayathrisant1986@infosys.com,5492064411,2026-01-05,AMD,iOS,Debit Card,146.88,REF6682HJ,USR000615,3.74,0,7,2026-01-05
USR001066,Manan Sheth,manan.sheth@wipro.com,4359488218,2021-05-17,DEL,iOS,Credit Card,312.66,REF1973IJ,USR000329,4.35,1,7,2025-08-29
USR001067,Nidhi Lad,nidhilad@yahoo.com,0212543412,2024-04-26,HYD,Android,Debit Card,15.82,REF8496IB,USR000566,4.64,1,8,2024-09-16
USR001068,Aayush Khatri,aayushkhatri@wipro.com,6003203197,2024-10-08,CHN,iOS,UPI,428.69,REF3016DT,,3.78,1,8,2026-03-25
USR001069,Anya Bali,anya_bali15@rediffmail.com,1317197860,2025-08-11,MUM,iOS,Credit Card,62.26,REF8999DF,USR000700,4.32,1,9,2025-12-28
USR001070,Yashica Kuruvilla,yashicakuruvilla1987@icloud.com,8550113753,2025-11-30,AMD,iOS,Credit Card,118.24,REF1625RT,,3.7,1,10,2025-12-22
USR001071,Sachi Virk,sachi_virk2000@hotmail.com,9037161608,2026-05-27,KOL,iOS,UPI,180.58,REF5821BE,,4.4,1,5,2026-07-15
USR001072,Leena Krishnamurthy,leena_krishnamurthy@hdfcbank.com,3753076810,2025-09-09,CHN,iOS,UPI,39.62,REF8197JI,USR000995,4.06,1,1,2026-01-11
USR001073,Indira Shroff,indirashroff1983@gmail.com,4323622169,2024-05-27,LKO,iOS,Cash,10.41,REF2480RU,,3.9,1,7,2026-04-10
USR001074,Aashi Rao,aashirao96@wipro.com,5169139521,2025-04-14,HYD,iOS,Cash,125.49,REF0696JW,,4.22,1,12,2026-07-20
USR001075,Elijah Agrawal,,5084243198,2025-10-12,AMD,Android,Wallet,171.45,REF5016TJ,,4.09,1,13,2026-05-21
USR001076,Thomas Bajwa,thomas_bajwa46@hotmail.com,9105302151,2021-02-19,PUNE,Android,Debit Card,185.15,REF3924IS,,4.95,0,6,2025-08-19
USR001077,Netra Konda,netra.konda1997@wipro.com,4811050147,2022-05-25,CHN,iOS,UPI,72.35,REF6758YS,,4.07,1,8,2026-04-25
USR001078,Jason Nagarajan,jason.nagarajan@hdfcbank.com,5128177512,2023-04-02,PUNE,Android,Wallet,130.47,REF6427GZ,,5.0,1,6,2025-02-13
USR001079,Harita Pathak,harita_pathak44@hotmail.com,9723602446,2023-04-12,PUNE,iOS,Credit Card,171.03,REF3959FG,,5.0,1,8,2024-05-30
USR001080,Ishita Bhattacharyya,ishita_bhattacharyya1997@gmail.com,3087156478,2026-05-19,BLR,iOS,UPI,61.13,REF5467DJ,USR000636,4.77,1,6,2026-07-16
USR001081,Damyanti Kari,damyanti_kari51@gmail.com,1485726029,2024-11-25,MUM,Android,UPI,23.06,REF3703GF,USR000829,4.04,1,9,2025-08-21
USR001082,Manbir Seshadri,manbir.seshadri@icloud.com,0766420763,2025-02-16,CHN,Android,Debit Card,99.02,REF2546RH,,3.48,1,9,2026-05-15
USR001083,Vamakshi Sahni,vamakshi.sahni79@rediffmail.com,3868790604,2024-11-24,HYD,Android,Credit Card,108.28,REF2713VN,,4.56,1,10,2025-07-03
USR001084,Dakshesh Natt,dakshesh_natt1988@hotmail.com,5089273961,2024-03-09,HYD,iOS,Credit Card,13.13,REF8869RO,,4.89,1,7,2025-10-24
USR001085,Dipta Handa,diptahanda1990@yahoo.com,7897755426,2022-06-24,KOL,iOS,Debit Card,24.44,REF5976QX,,4.32,1,7,2023-10-17
USR001086,Manan Golla,manangolla30@hdfcbank.com,7320222711,2024-03-31,BLR,Android,Cash,226.6,REF1903YH,,3.92,1,7,2025-09-30
USR001087,Vyanjana Chhabra,vyanjana_chhabra@tcs.com,2985144869,2026-06-23,JAI,Android,Wallet,265.55,REF1757BM,USR000109,4.69,1,4,2026-07-07
USR001088,Abhiram Johal,abhiramjohal36@hdfcbank.com,6980142647,2024-08-24,DEL,iOS,Wallet,118.98,REF8305LG,,4.24,0,6,2025-01-22
